"CLIENT","PURCHASEORDERID","HISTORY_CREATEDBY_EMPLOYEEID","HISTORY_CREATEDAT","HISTORY_CHANGEDBY_EMPLOYEEID","HISTORY_CHANGEDAT","NOTEID","PARTNER_PARTNERID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","APPROVALSTATUS","CONFIRMSTATUS","ORDERINGSTATUS","INVOICINGSTATUS"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A07FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150319","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150319","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","297553.55 ","250045.00 ","47508.55 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A27FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150320","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150320","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","2898.84 ","2436.00 ","462.84 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A47FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150321","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150321","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","27716.29 ","23291.00 ","4425.29 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A67FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150322","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150322","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","143791.27 ","120833.00 ","22958.27 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A87FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150323","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150323","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","107524.83 ","90357.00 ","17167.83 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5AA7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150324","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150324","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","14147.91 ","11889.00 ","2258.91 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5AC7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150325","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150325","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","1652.91 ","1389.00 ","263.91 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5AE7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150326","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150326","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","5911.92 ","4968.00 ","943.92 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B07FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150327","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150327","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","148792.84 ","125036.00 ","23756.84 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B27FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150328","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150328","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","5283.60 ","4440.00 ","843.60 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B47FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150329","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150329","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","13964.65 ","11735.00 ","2229.65 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B67FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150330","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150330","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","119010.71 ","100009.00 ","19001.71 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B87FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150331","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150331","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","53974.83 ","45357.00 ","8617.83 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5BA7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150401","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150401","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","7676.69 ","6451.00 ","1225.69 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5BC7FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150402","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150402","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","22006.67 ","18493.00 ","3513.67 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5BE7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150403","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150403","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","66745.91 ","56089.00 ","10656.91 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C07FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150404","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150404","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","66745.91 ","56089.00 ","10656.91 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C27FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150405","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150405","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","42474.67 ","35693.00 ","6781.67 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C47FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150406","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150406","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","10558.87 ","8873.00 ","1685.87 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C67FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150407","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150407","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","3525.97 ","2963.00 ","562.97 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C87FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150408","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150408","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","143791.27 ","120833.00 ","22958.27 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5CA7FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150409","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150409","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","2801.26 ","2354.00 ","447.26 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5CC7FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150410","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150410","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","143791.27 ","120833.00 ","22958.27 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5CE7FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150411","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150411","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","8739.36 ","7344.00 ","1395.36 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D07FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150412","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150412","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","6961.50 ","5850.00 ","1111.50 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D27FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150413","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150413","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","148857.10 ","125090.00 ","23767.10 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D47FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150414","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150414","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","24271.24 ","20396.00 ","3875.24 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D67FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150415","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150415","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","30368.80 ","25520.00 ","4848.80 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D87FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150416","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150416","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","126082.88 ","105952.00 ","20130.88 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5DA7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150417","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150417","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","54399.66 ","45714.00 ","8685.66 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5DC7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150418","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150418","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","15471.19 ","13001.00 ","2470.19 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5DE7FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150419","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150419","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","1970.64 ","1656.00 ","314.64 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5E07FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150420","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150420","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","29771.42 ","25018.00 ","4753.42 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5E27FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150421","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150421","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","12430.74 ","10446.00 ","1984.74 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5E47FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150422","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150422","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","12186.79 ","10241.00 ","1945.79 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5E67FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150423","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150423","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","13964.65 ","11735.00 ","2229.65 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5E87FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150424","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150424","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","119010.71 ","100009.00 ","19001.71 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5EA7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150425","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150425","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","4676.70 ","3930.00 ","746.70 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5EC7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150426","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150426","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","89816.44 ","75476.00 ","14340.44 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5EE7FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150427","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150427","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","30166.50 ","25350.00 ","4816.50 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5F07FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150428","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150428","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","12209.40 ","10260.00 ","1949.40 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5F27FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150429","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150429","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","8491.12 ","7135.40 ","1355.72 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5F47FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150430","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150430","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2346.68 ","1972.00 ","374.68 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5F67FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150501","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150501","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5933.58 ","4986.20 ","947.38 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5F87FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150502","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150502","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","5928.10 ","4981.60 ","946.50 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5FA7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150503","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150503","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","9080.89 ","7631.00 ","1449.89 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A5FC7FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150504","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150504","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","10253.04 ","8616.00 ","1637.04 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A5FE7FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150505","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150505","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","7275.66 ","6114.00 ","1161.66 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6007FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150506","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150506","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","4551.75 ","3825.00 ","726.75 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6027FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150507","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150507","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3148.74 ","2646.00 ","502.74 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6047FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150508","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150508","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","4955.51 ","4164.30 ","791.21 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6067FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150509","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150509","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","4131.68 ","3472.00 ","659.68 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6087FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150510","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150510","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","3420.06 ","2874.00 ","546.06 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A60A7FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150511","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150511","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9608.29 ","8074.20 ","1534.09 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A60C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150512","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150512","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","6536.55 ","5492.90 ","1043.65 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A60E7FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150513","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150513","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","10980.13 ","9227.00 ","1753.13 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6107FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150514","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150514","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","3996.02 ","3358.00 ","638.02 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6127FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150515","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150515","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","49.98 ","42.00 ","7.98 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6147FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150516","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150516","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","2343.94 ","1969.70 ","374.24 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6167FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150517","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150517","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","2595.39 ","2181.00 ","414.39 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6187FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150518","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150518","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","9107.07 ","7653.00 ","1454.07 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A61A7FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150519","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150519","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","1514.63 ","1272.80 ","241.83 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A61C7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150520","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150520","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","4288.64 ","3603.90 ","684.74 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A61E7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150521","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150521","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","4272.10 ","3590.00 ","682.10 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6207FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150522","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150522","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2446.64 ","2056.00 ","390.64 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6227FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150523","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150523","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","19189.94 ","16126.00 ","3063.94 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6247FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150524","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150524","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","19189.94 ","16126.00 ","3063.94 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6267FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150525","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150525","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","12211.78 ","10262.00 ","1949.78 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6287FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150526","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150526","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","8752.45 ","7355.00 ","1397.45 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A62A7FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150527","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150527","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","2291.94 ","1926.00 ","365.94 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A62C7FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150528","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150528","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","11640.81 ","9782.20 ","1858.61 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A62E7FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150529","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150529","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","5971.42 ","5018.00 ","953.42 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6307FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150530","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150530","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9401.11 ","7900.10 ","1501.01 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6327FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150531","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150531","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","3573.57 ","3003.00 ","570.57 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6347FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150601","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150601","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","3148.74 ","2646.00 ","502.74 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6367FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150602","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150602","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","7783.31 ","6540.60 ","1242.71 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6387FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150603","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150603","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","6978.16 ","5864.00 ","1114.16 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A63A7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150604","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150604","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","3420.06 ","2874.00 ","546.06 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A63C7FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150605","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150605","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","9608.29 ","8074.20 ","1534.09 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A63E7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150606","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150606","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","6536.55 ","5492.90 ","1043.65 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6407FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150607","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150607","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","10980.13 ","9227.00 ","1753.13 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6427FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150608","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150608","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","3996.02 ","3358.00 ","638.02 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6447FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150609","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150609","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","1909.83 ","1604.90 ","304.93 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6467FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150610","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150610","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","2708.44 ","2276.00 ","432.44 ","C","A","S","I","D"
