"CLIENT","HEADER_PURCHASEORDERID","PRODUCT_PRODUCTID","NOTEID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","QUANTITY","QUANTITYUNIT","DELIVERYDATE"
"100","02BD2137-0890-1EEA-A6C2-BB606A5267FB","HT-1073","","EUR","85.68 ","72.00 ","13.68 ","3.000 ","EA","20150927"
"100","02BD2137-0890-1EEA-A6C2-BB606A5287FB","HT-1000","","EUR","1137.64 ","956.00 ","181.64 ","1.000 ","EA","20150526"
"100","02BD2137-0890-1EEA-A6C2-BB606A5287FB","HT-1091","","EUR","61.88 ","52.00 ","9.88 ","2.000 ","EA","20150607"
"100","02BD2137-0890-1EEA-A6C2-BB606A52A7FB","HT-1100","","USD","213.96 ","179.80 ","34.16 ","2.000 ","EA","20150924"
"100","02BD2137-0890-1EEA-A6C2-BB606A52A7FB","HT-2026","","USD","35.69 ","29.99 ","5.70 ","1.000 ","EA","20141214"
"100","02BD2137-0890-1EEA-A6C2-BB606A52C7FB","HT-2000","","EUR","892.46 ","749.97 ","142.49 ","3.000 ","EA","20151214"
"100","02BD2137-0890-1EEA-A6C2-BB606A52C7FB","HT-1010","","EUR","2378.81 ","1999.00 ","379.81 ","1.000 ","EA","20151223"
"100","02BD2137-0890-1EEA-A6C2-BB606A52E7FB","HT-1104","","JPY","196.35 ","165.00 ","31.35 ","3.000 ","EA","20150501"
"100","02BD2137-0890-1EEA-A6C2-BB606A52E7FB","HT-1603","","JPY","6069.00 ","5100.00 ","969.00 ","3.000 ","EA","20151114"
"100","02BD2137-0890-1EEA-A6C2-BB606A5307FB","HT-1011","","JPY","5471.62 ","4598.00 ","873.62 ","2.000 ","EA","20150606"
"100","02BD2137-0890-1EEA-A6C2-BB606A5307FB","HT-1104","","JPY","65.45 ","55.00 ","10.45 ","1.000 ","EA","20151023"
"100","02BD2137-0890-1EEA-A6C2-BB606A5327FB","HT-1601","","MXN","1071.00 ","900.00 ","171.00 ","1.000 ","EA","20151102"
"100","02BD2137-0890-1EEA-A6C2-BB606A5327FB","HT-1021","","MXN","354.62 ","298.00 ","56.62 ","2.000 ","EA","20150729"
"100","02BD2137-0890-1EEA-A6C2-BB606A5347FB","HT-1003","","EUR","5890.50 ","4950.00 ","940.50 ","3.000 ","EA","20150803"
"100","02BD2137-0890-1EEA-A6C2-BB606A5347FB","HT-1101","","EUR","95.08 ","79.90 ","15.18 ","1.000 ","EA","20151208"
"100","02BD2137-0890-1EEA-A6C2-BB606A5367FB","HT-1007","","USD","1187.62 ","998.00 ","189.62 ","2.000 ","EA","20151105"
"100","02BD2137-0890-1EEA-A6C2-BB606A5367FB","HT-1102","","USD","246.33 ","207.00 ","39.33 ","3.000 ","EA","20150919"
"100","02BD2137-0890-1EEA-A6C2-BB606A5387FB","HT-1600","","ARS","1428.00 ","1200.00 ","228.00 ","2.000 ","EA","20150815"
"100","02BD2137-0890-1EEA-A6C2-BB606A5387FB","HT-1022","","ARS","487.90 ","410.00 ","77.90 ","2.000 ","EA","20150304"
"100","02BD2137-0890-1EEA-A6C2-BB606A53A7FB","HT-6100","","EUR","1116.22 ","938.00 ","178.22 ","2.000 ","EA","20150724"
"100","02BD2137-0890-1EEA-A6C2-BB606A53A7FB","HT-1000","","EUR","2275.28 ","1912.00 ","363.28 ","2.000 ","EA","20150715"
"100","02BD2137-0890-1EEA-A6C2-BB606A53C7FB","HT-2026","","USD","71.38 ","59.98 ","11.40 ","2.000 ","EA","20150924"
"100","02BD2137-0890-1EEA-A6C2-BB606A53C7FB","HT-1002","","USD","3736.60 ","3140.00 ","596.60 ","2.000 ","EA","20150404"
"100","02BD2137-0890-1EEA-A6C2-BB606A53E7FB","HT-1007","","USD","593.81 ","499.00 ","94.81 ","1.000 ","EA","20150915"
"100","02BD2137-0890-1EEA-A6C2-BB606A53E7FB","HT-1102","","USD","246.33 ","207.00 ","39.33 ","3.000 ","EA","20141213"
"100","02BD2137-0890-1EEA-A6C2-BB606A5407FB","HT-1103","","EUR","183.26 ","154.00 ","29.26 ","2.000 ","EA","20141222"
"100","02BD2137-0890-1EEA-A6C2-BB606A5407FB","HT-2000","","EUR","594.98 ","499.98 ","95.00 ","2.000 ","EA","20150708"
"100","02BD2137-0890-1EEA-A6C2-BB606A5427FB","HT-1104","","JPY","65.45 ","55.00 ","10.45 ","1.000 ","EA","20150320"
"100","02BD2137-0890-1EEA-A6C2-BB606A5427FB","HT-1603","","JPY","6069.00 ","5100.00 ","969.00 ","3.000 ","EA","20150821"
"100","02BD2137-0890-1EEA-A6C2-BB606A5447FB","HT-1603","","JPY","2023.00 ","1700.00 ","323.00 ","1.000 ","EA","20141220"
"100","02BD2137-0890-1EEA-A6C2-BB606A5447FB","HT-1011","","JPY","5471.62 ","4598.00 ","873.62 ","2.000 ","EA","20150102"
"100","02BD2137-0890-1EEA-A6C2-BB606A5467FB","HT-1601","","MXN","3213.00 ","2700.00 ","513.00 ","3.000 ","EA","20150309"
"100","02BD2137-0890-1EEA-A6C2-BB606A5467FB","HT-1021","","MXN","354.62 ","298.00 ","56.62 ","2.000 ","EA","20150530"
"100","02BD2137-0890-1EEA-A6C2-BB606A5487FB","HT-2001","","USD","1070.98 ","899.98 ","171.00 ","2.000 ","EA","20151201"
"100","02BD2137-0890-1EEA-A6C2-BB606A5487FB","HT-1007","","USD","593.81 ","499.00 ","94.81 ","1.000 ","EA","20150817"
"100","02BD2137-0890-1EEA-A6C2-BB606A54A7FB","HT-2000","","EUR","297.49 ","249.99 ","47.50 ","1.000 ","EA","20150902"
"100","02BD2137-0890-1EEA-A6C2-BB606A54A7FB","HT-1010","","EUR","4757.62 ","3998.00 ","759.62 ","2.000 ","EA","20151026"
"100","02BD2137-0890-1EEA-A6C2-BB606A54C7FB","HT-1100","","USD","320.94 ","269.70 ","51.24 ","3.000 ","EA","20150821"
"100","02BD2137-0890-1EEA-A6C2-BB606A54C7FB","HT-2026","","USD","107.06 ","89.97 ","17.09 ","3.000 ","EA","20141229"
"100","02BD2137-0890-1EEA-A6C2-BB606A54E7FB","HT-1600","","ARS","2142.00 ","1800.00 ","342.00 ","3.000 ","EA","20150315"
"100","02BD2137-0890-1EEA-A6C2-BB606A54E7FB","HT-1022","","ARS","243.95 ","205.00 ","38.95 ","1.000 ","EA","20150913"
"100","02BD2137-0890-1EEA-A6C2-BB606A5507FB","HT-6100","","EUR","1116.22 ","938.00 ","178.22 ","2.000 ","EA","20150522"
"100","02BD2137-0890-1EEA-A6C2-BB606A5507FB","HT-1000","","EUR","2275.28 ","1912.00 ","363.28 ","2.000 ","EA","20151015"
"100","02BD2137-0890-1EEA-A6C2-BB606A5527FB","HT-2026","","USD","71.38 ","59.98 ","11.40 ","2.000 ","EA","20150601"
"100","02BD2137-0890-1EEA-A6C2-BB606A5527FB","HT-1002","","USD","1868.30 ","1570.00 ","298.30 ","1.000 ","EA","20151128"
"100","02BD2137-0890-1EEA-A6C2-BB606A5547FB","HT-1603","","JPY","6069.00 ","5100.00 ","969.00 ","3.000 ","EA","20151201"
"100","02BD2137-0890-1EEA-A6C2-BB606A5547FB","HT-1011","","JPY","8207.43 ","6897.00 ","1310.43 ","3.000 ","EA","20150223"
"100","02BD2137-0890-1EEA-A6C2-BB606A5567FB","HT-1106","","MXN","121.38 ","102.00 ","19.38 ","3.000 ","EA","20150731"
"100","02BD2137-0890-1EEA-A6C2-BB606A5567FB","HT-1601","","MXN","3213.00 ","2700.00 ","513.00 ","3.000 ","EA","20150731"
"100","02BD2137-0890-1EEA-A6C2-BB606A5587FB","HT-2000","","EUR","892.46 ","749.97 ","142.49 ","3.000 ","EA","20150519"
"100","02BD2137-0890-1EEA-A6C2-BB606A5587FB","HT-1010","","EUR","7136.43 ","5997.00 ","1139.43 ","3.000 ","EA","20150126"
"100","02BD2137-0890-1EEA-A6C2-BB606A55A7FB","HT-1003","","EUR","1963.50 ","1650.00 ","313.50 ","1.000 ","EA","20151226"
"100","02BD2137-0890-1EEA-A6C2-BB606A55A7FB","HT-1101","","EUR","190.16 ","159.80 ","30.36 ","2.000 ","EA","20150926"
"100","02BD2137-0890-1EEA-A6C2-BB606A55C7FB","HT-1101","","EUR","190.16 ","159.80 ","30.36 ","2.000 ","EA","20150803"
"100","02BD2137-0890-1EEA-A6C2-BB606A55C7FB","HT-2025","","EUR","53.54 ","44.99 ","8.55 ","1.000 ","EA","20150905"
"100","02BD2137-0890-1EEA-A6C2-BB606A55E7FB","HT-2025","","EUR","160.61 ","134.97 ","25.64 ","3.000 ","EA","20150615"
"100","02BD2137-0890-1EEA-A6C2-BB606A55E7FB","HT-1003","","EUR","1963.50 ","1650.00 ","313.50 ","1.000 ","EA","20150225"
"100","02BD2137-0890-1EEA-A6C2-BB606A5607FB","HT-1106","","MXN","121.38 ","102.00 ","19.38 ","3.000 ","EA","20150817"
"100","02BD2137-0890-1EEA-A6C2-BB606A5607FB","HT-1601","","MXN","3213.00 ","2700.00 ","513.00 ","3.000 ","EA","20141211"
"100","02BD2137-0890-1EEA-A6C2-BB606A5627FB","HT-1007","","USD","1187.62 ","998.00 ","189.62 ","2.000 ","EA","20150720"
"100","02BD2137-0890-1EEA-A6C2-BB606A5627FB","HT-1102","","USD","82.11 ","69.00 ","13.11 ","1.000 ","EA","20151005"
"100","02BD2137-0890-1EEA-A6C2-BB606A5647FB","HT-1603","","JPY","2023.00 ","1700.00 ","323.00 ","1.000 ","EA","20151201"
"100","02BD2137-0890-1EEA-A6C2-BB606A5647FB","HT-1011","","JPY","5471.62 ","4598.00 ","873.62 ","2.000 ","EA","20150509"
"100","02BD2137-0890-1EEA-A6C2-BB606A5667FB","HT-1007","","USD","1781.43 ","1497.00 ","284.43 ","3.000 ","EA","20150716"
"100","02BD2137-0890-1EEA-A6C2-BB606A5667FB","HT-1102","","USD","82.11 ","69.00 ","13.11 ","1.000 ","EA","20151129"
"100","02BD2137-0890-1EEA-A6C2-BB606A5687FB","HT-1011","","JPY","5471.62 ","4598.00 ","873.62 ","2.000 ","EA","20151118"
"100","02BD2137-0890-1EEA-A6C2-BB606A5687FB","HT-1104","","JPY","196.35 ","165.00 ","31.35 ","3.000 ","EA","20141210"
"100","02BD2137-0890-1EEA-A6C2-BB606A56A7FB","HT-1600","","ARS","1428.00 ","1200.00 ","228.00 ","2.000 ","EA","20151103"
"100","02BD2137-0890-1EEA-A6C2-BB606A56A7FB","HT-1022","","ARS","487.90 ","410.00 ","77.90 ","2.000 ","EA","20150404"
"100","02BD2137-0890-1EEA-A6C2-BB606A56C7FB","HT-6100","","EUR","1116.22 ","938.00 ","178.22 ","2.000 ","EA","20151015"
"100","02BD2137-0890-1EEA-A6C2-BB606A56C7FB","HT-1000","","EUR","2275.28 ","1912.00 ","363.28 ","2.000 ","EA","20150806"
"100","02BD2137-0890-1EEA-A6C2-BB606A56E7FB","HT-2026","","USD","71.38 ","59.98 ","11.40 ","2.000 ","EA","20150606"
"100","02BD2137-0890-1EEA-A6C2-BB606A56E7FB","HT-1002","","USD","3736.60 ","3140.00 ","596.60 ","2.000 ","EA","20150923"
"100","02BD2137-0890-1EEA-A6C2-BB606A5707FB","HT-1003","","EUR","1963.50 ","1650.00 ","313.50 ","1.000 ","EA","20150714"
"100","02BD2137-0890-1EEA-A6C2-BB606A5707FB","HT-1101","","EUR","285.24 ","239.70 ","45.54 ","3.000 ","EA","20150704"
"100","02BD2137-0890-1EEA-A6C2-BB606A5727FB","HT-1103","","EUR","183.26 ","154.00 ","29.26 ","2.000 ","EA","20150328"
"100","02BD2137-0890-1EEA-A6C2-BB606A5727FB","HT-2000","","EUR","594.98 ","499.98 ","95.00 ","2.000 ","EA","20150927"
"100","02BD2137-0890-1EEA-A6C2-BB606A5747FB","HT-1104","","JPY","65.45 ","55.00 ","10.45 ","1.000 ","EA","20151206"
"100","02BD2137-0890-1EEA-A6C2-BB606A5747FB","HT-1603","","JPY","6069.00 ","5100.00 ","969.00 ","3.000 ","EA","20150623"
"100","02BD2137-0890-1EEA-A6C2-BB606A5767FB","HT-1603","","JPY","2023.00 ","1700.00 ","323.00 ","1.000 ","EA","20151106"
"100","02BD2137-0890-1EEA-A6C2-BB606A5767FB","HT-1011","","JPY","5471.62 ","4598.00 ","873.62 ","2.000 ","EA","20151208"
"100","02BD2137-0890-1EEA-A6C2-BB606A5787FB","HT-1601","","MXN","3213.00 ","2700.00 ","513.00 ","3.000 ","EA","20150117"
"100","02BD2137-0890-1EEA-A6C2-BB606A5787FB","HT-1021","","MXN","354.62 ","298.00 ","56.62 ","2.000 ","EA","20150119"
"100","02BD2137-0890-1EEA-A6C2-BB606A57A7FB","HT-2001","","USD","1070.98 ","899.98 ","171.00 ","2.000 ","EA","20150711"
"100","02BD2137-0890-1EEA-A6C2-BB606A57A7FB","HT-1007","","USD","593.81 ","499.00 ","94.81 ","1.000 ","EA","20151231"
"100","02BD2137-0890-1EEA-A6C2-BB606A57C7FB","HT-2026","","USD","35.69 ","29.99 ","5.70 ","1.000 ","EA","20150418"
"100","02BD2137-0890-1EEA-A6C2-BB606A57C7FB","HT-1002","","USD","3736.60 ","3140.00 ","596.60 ","2.000 ","EA","20150425"
"100","02BD2137-0890-1EEA-A6C2-BB606A57E7FB","HT-1103","","EUR","274.89 ","231.00 ","43.89 ","3.000 ","EA","20151207"
"100","02BD2137-0890-1EEA-A6C2-BB606A57E7FB","HT-2000","","EUR","892.46 ","749.97 ","142.49 ","3.000 ","EA","20150906"
"100","02BD2137-0890-1EEA-A6C2-BB606A5807FB","HT-1600","","ARS","2142.00 ","1800.00 ","342.00 ","3.000 ","EA","20150405"
"100","02BD2137-0890-1EEA-A6C2-BB606A5807FB","HT-1022","","ARS","243.95 ","205.00 ","38.95 ","1.000 ","EA","20151221"
"100","02BD2137-0890-1EEA-A6C2-BB606A5827FB","HT-1091","","EUR","61.88 ","52.00 ","9.88 ","2.000 ","EA","20151026"
"100","02BD2137-0890-1EEA-A6C2-BB606A5827FB","HT-6100","","EUR","1116.22 ","938.00 ","178.22 ","2.000 ","EA","20151017"
"100","02BD2137-0890-1EEA-A6C2-BB606A5847FB","HT-1100","","USD","213.96 ","179.80 ","34.16 ","2.000 ","EA","20151113"
"100","02BD2137-0890-1EEA-A6C2-BB606A5847FB","HT-2026","","USD","35.69 ","29.99 ","5.70 ","1.000 ","EA","20150513"
"100","02BD2137-0890-1EEA-A6C2-BB606A5867FB","HT-1106","","MXN","121.38 ","102.00 ","19.38 ","3.000 ","EA","20151124"
"100","02BD2137-0890-1EEA-A6C2-BB606A5867FB","HT-1601","","MXN","3213.00 ","2700.00 ","513.00 ","3.000 ","EA","20150830"
"100","02BD2137-0890-1EEA-A6C2-BB606A5887FB","HT-1011","","JPY","8207.43 ","6897.00 ","1310.43 ","3.000 ","EA","20150208"
"100","02BD2137-0890-1EEA-A6C2-BB606A5887FB","HT-1104","","JPY","196.35 ","165.00 ","31.35 ","3.000 ","EA","20151127"
"100","02BD2137-0890-1EEA-A6C2-BB606A58A7FB","HT-1103","","EUR","274.89 ","231.00 ","43.89 ","3.000 ","EA","20141207"
"100","02BD2137-0890-1EEA-A6C2-BB606A58A7FB","HT-2000","","EUR","892.46 ","749.97 ","142.49 ","3.000 ","EA","20151003"
"100","02BD2137-0890-1EEA-A6C2-BB606A58C7FB","HT-1061","","EUR","8.33 ","7.00 ","1.33 ","1.000 ","EA","20151209"
"100","02BD2137-0890-1EEA-A6C2-BB606A58C7FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20151120"
"100","02BD2137-0890-1EEA-A6C2-BB606A58E7FB","HT-1060","","EUR","21.42 ","18.00 ","3.42 ","2.000 ","EA","20150111"
"100","02BD2137-0890-1EEA-A6C2-BB606A58E7FB","HT-1502","","EUR","29750.00 ","25000.00 ","4750.00 ","1.000 ","EA","20150312"
"100","02BD2137-0890-1EEA-A6C2-BB606A5907FB","HT-1052","","EUR","606.90 ","510.00 ","96.90 ","3.000 ","EA","20150420"
"100","02BD2137-0890-1EEA-A6C2-BB606A5907FB","HT-1210","","EUR","2854.81 ","2399.00 ","455.81 ","1.000 ","EA","20150623"
"100","02BD2137-0890-1EEA-A6C2-BB606A5927FB","HT-1056","","JPY","424.83 ","357.00 ","67.83 ","3.000 ","EA","20150721"
"100","02BD2137-0890-1EEA-A6C2-BB606A5927FB","HT-1501","","JPY","53550.00 ","45000.00 ","8550.00 ","3.000 ","EA","20151022"
"100","02BD2137-0890-1EEA-A6C2-BB606A5947FB","HT-1501","","JPY","35700.00 ","30000.00 ","5700.00 ","2.000 ","EA","20151018"
"100","02BD2137-0890-1EEA-A6C2-BB606A5947FB","HT-1056","","JPY","141.61 ","119.00 ","22.61 ","1.000 ","EA","20151002"
"100","02BD2137-0890-1EEA-A6C2-BB606A5967FB","HT-1051","","USD","117.81 ","99.00 ","18.81 ","1.000 ","EA","20141218"
"100","02BD2137-0890-1EEA-A6C2-BB606A5967FB","HT-1138","","USD","2882.18 ","2422.00 ","460.18 ","2.000 ","EA","20150509"
"100","02BD2137-0890-1EEA-A6C2-BB606A5987FB","HT-1500","","EUR","17850.00 ","15000.00 ","2850.00 ","3.000 ","EA","20151013"
"100","02BD2137-0890-1EEA-A6C2-BB606A5987FB","HT-1055","","EUR","117.81 ","99.00 ","18.81 ","1.000 ","EA","20150611"
"100","02BD2137-0890-1EEA-A6C2-BB606A59A7FB","HT-1042","","EUR","830.62 ","698.00 ","132.62 ","2.000 ","EA","20151210"
"100","02BD2137-0890-1EEA-A6C2-BB606A59A7FB","HT-1120","","EUR","928.20 ","780.00 ","148.20 ","3.000 ","EA","20150827"
"100","02BD2137-0890-1EEA-A6C2-BB606A59C7FB","HT-1061","","EUR","16.66 ","14.00 ","2.66 ","2.000 ","EA","20150208"
"100","02BD2137-0890-1EEA-A6C2-BB606A59C7FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20150717"
"100","02BD2137-0890-1EEA-A6C2-BB606A59E7FB","HT-1061","","EUR","16.66 ","14.00 ","2.66 ","2.000 ","EA","20150112"
"100","02BD2137-0890-1EEA-A6C2-BB606A59E7FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20150811"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A07FB","HT-1502","","EUR","59500.00 ","50000.00 ","9500.00 ","2.000 ","EA","20150309"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A07FB","HT-1060","","EUR","21.42 ","18.00 ","3.42 ","2.000 ","EA","20150212"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A27FB","HT-1042","","EUR","415.31 ","349.00 ","66.31 ","1.000 ","EA","20151101"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A27FB","HT-1120","","EUR","928.20 ","780.00 ","148.20 ","3.000 ","EA","20150501"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A47FB","HT-1052","","EUR","404.60 ","340.00 ","64.60 ","2.000 ","EA","20150915"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A47FB","HT-1210","","EUR","5709.62 ","4798.00 ","911.62 ","2.000 ","EA","20150925"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A67FB","HT-1501","","JPY","17850.00 ","15000.00 ","2850.00 ","1.000 ","EA","20151118"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A67FB","HT-1056","","JPY","424.83 ","357.00 ","67.83 ","3.000 ","EA","20150321"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A87FB","HT-1056","","JPY","141.61 ","119.00 ","22.61 ","1.000 ","EA","20150127"
"100","02BD2137-0890-1EEA-A6C2-BB606A5A87FB","HT-1501","","JPY","35700.00 ","30000.00 ","5700.00 ","2.000 ","EA","20150218"
"100","02BD2137-0890-1EEA-A6C2-BB606A5AA7FB","HT-1051","","USD","353.43 ","297.00 ","56.43 ","3.000 ","EA","20150718"
"100","02BD2137-0890-1EEA-A6C2-BB606A5AA7FB","HT-1138","","USD","2882.18 ","2422.00 ","460.18 ","2.000 ","EA","20150509"
"100","02BD2137-0890-1EEA-A6C2-BB606A5AC7FB","HT-1120","","EUR","618.80 ","520.00 ","98.80 ","2.000 ","EA","20150422"
"100","02BD2137-0890-1EEA-A6C2-BB606A5AC7FB","HT-1042","","EUR","415.31 ","349.00 ","66.31 ","1.000 ","EA","20150216"
"100","02BD2137-0890-1EEA-A6C2-BB606A5AE7FB","HT-1052","","EUR","202.30 ","170.00 ","32.30 ","1.000 ","EA","20150820"
"100","02BD2137-0890-1EEA-A6C2-BB606A5AE7FB","HT-1210","","EUR","5709.62 ","4798.00 ","911.62 ","2.000 ","EA","20151002"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B07FB","HT-1060","","EUR","32.13 ","27.00 ","5.13 ","3.000 ","EA","20151102"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B07FB","HT-1502","","EUR","89250.00 ","75000.00 ","14250.00 ","3.000 ","EA","20151203"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B27FB","HT-1061","","EUR","24.99 ","21.00 ","3.99 ","3.000 ","EA","20150122"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B27FB","HT-6130","","EUR","1736.21 ","1459.00 ","277.21 ","1.000 ","EA","20150704"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B47FB","HT-1061","","EUR","16.66 ","14.00 ","2.66 ","2.000 ","EA","20150729"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B47FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20150303"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B67FB","HT-1502","","EUR","59500.00 ","50000.00 ","9500.00 ","2.000 ","EA","20150410"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B67FB","HT-1060","","EUR","10.71 ","9.00 ","1.71 ","1.000 ","EA","20150125"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B87FB","HT-1056","","JPY","424.83 ","357.00 ","67.83 ","3.000 ","EA","20150103"
"100","02BD2137-0890-1EEA-A6C2-BB606A5B87FB","HT-1501","","JPY","53550.00 ","45000.00 ","8550.00 ","3.000 ","EA","20150122"
"100","02BD2137-0890-1EEA-A6C2-BB606A5BA7FB","HT-1051","","USD","353.43 ","297.00 ","56.43 ","3.000 ","EA","20151006"
"100","02BD2137-0890-1EEA-A6C2-BB606A5BA7FB","HT-1138","","USD","4323.27 ","3633.00 ","690.27 ","3.000 ","EA","20151008"
"100","02BD2137-0890-1EEA-A6C2-BB606A5BC7FB","HT-1052","","EUR","606.90 ","510.00 ","96.90 ","3.000 ","EA","20150111"
"100","02BD2137-0890-1EEA-A6C2-BB606A5BC7FB","HT-1210","","EUR","8564.43 ","7197.00 ","1367.43 ","3.000 ","EA","20150313"
"100","02BD2137-0890-1EEA-A6C2-BB606A5BE7FB","HT-1500","","EUR","5950.00 ","5000.00 ","950.00 ","1.000 ","EA","20141221"
"100","02BD2137-0890-1EEA-A6C2-BB606A5BE7FB","HT-1055","","EUR","235.62 ","198.00 ","37.62 ","2.000 ","EA","20150719"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C07FB","HT-1500","","EUR","11900.00 ","10000.00 ","1900.00 ","2.000 ","EA","20150422"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C07FB","HT-1055","","EUR","117.81 ","99.00 ","18.81 ","1.000 ","EA","20150905"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C27FB","HT-1500","","EUR","17850.00 ","15000.00 ","2850.00 ","3.000 ","EA","20150402"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C27FB","HT-1055","","EUR","117.81 ","99.00 ","18.81 ","1.000 ","EA","20150810"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C47FB","HT-1138","","USD","4323.27 ","3633.00 ","690.27 ","3.000 ","EA","20150911"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C47FB","HT-1051","","USD","353.43 ","297.00 ","56.43 ","3.000 ","EA","20150101"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C67FB","HT-1042","","EUR","830.62 ","698.00 ","132.62 ","2.000 ","EA","20150802"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C67FB","HT-1120","","EUR","309.40 ","260.00 ","49.40 ","1.000 ","EA","20150926"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C87FB","HT-1501","","JPY","17850.00 ","15000.00 ","2850.00 ","1.000 ","EA","20150728"
"100","02BD2137-0890-1EEA-A6C2-BB606A5C87FB","HT-1056","","JPY","283.22 ","238.00 ","45.22 ","2.000 ","EA","20150116"
"100","02BD2137-0890-1EEA-A6C2-BB606A5CA7FB","HT-1042","","EUR","1245.93 ","1047.00 ","198.93 ","3.000 ","EA","20150823"
"100","02BD2137-0890-1EEA-A6C2-BB606A5CA7FB","HT-1120","","EUR","309.40 ","260.00 ","49.40 ","1.000 ","EA","20150621"
"100","02BD2137-0890-1EEA-A6C2-BB606A5CC7FB","HT-1501","","JPY","35700.00 ","30000.00 ","5700.00 ","2.000 ","EA","20150202"
"100","02BD2137-0890-1EEA-A6C2-BB606A5CC7FB","HT-1056","","JPY","424.83 ","357.00 ","67.83 ","3.000 ","EA","20150504"
"100","02BD2137-0890-1EEA-A6C2-BB606A5CE7FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20150110"
"100","02BD2137-0890-1EEA-A6C2-BB606A5CE7FB","HT-1061","","EUR","16.66 ","14.00 ","2.66 ","2.000 ","EA","20150827"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D07FB","HT-6130","","EUR","3472.42 ","2918.00 ","554.42 ","2.000 ","EA","20150222"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D07FB","HT-1061","","EUR","16.66 ","14.00 ","2.66 ","2.000 ","EA","20151109"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D27FB","HT-1060","","EUR","21.42 ","18.00 ","3.42 ","2.000 ","EA","20151031"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D27FB","HT-1502","","EUR","59500.00 ","50000.00 ","9500.00 ","2.000 ","EA","20150623"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D47FB","HT-1500","","EUR","5950.00 ","5000.00 ","950.00 ","1.000 ","EA","20150920"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D47FB","HT-1055","","EUR","353.43 ","297.00 ","56.43 ","3.000 ","EA","20151206"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D67FB","HT-1210","","EUR","5709.62 ","4798.00 ","911.62 ","2.000 ","EA","20150522"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D67FB","HT-1052","","EUR","404.60 ","340.00 ","64.60 ","2.000 ","EA","20150421"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D87FB","HT-1056","","JPY","141.61 ","119.00 ","22.61 ","1.000 ","EA","20150813"
"100","02BD2137-0890-1EEA-A6C2-BB606A5D87FB","HT-1501","","JPY","53550.00 ","45000.00 ","8550.00 ","3.000 ","EA","20151001"
"100","02BD2137-0890-1EEA-A6C2-BB606A5DA7FB","HT-1501","","JPY","17850.00 ","15000.00 ","2850.00 ","1.000 ","EA","20151214"
"100","02BD2137-0890-1EEA-A6C2-BB606A5DA7FB","HT-1056","","JPY","283.22 ","238.00 ","45.22 ","2.000 ","EA","20150506"
"100","02BD2137-0890-1EEA-A6C2-BB606A5DC7FB","HT-1138","","USD","4323.27 ","3633.00 ","690.27 ","3.000 ","EA","20150817"
"100","02BD2137-0890-1EEA-A6C2-BB606A5DC7FB","HT-1051","","USD","235.62 ","198.00 ","37.62 ","2.000 ","EA","20141226"
