"CLIENT","SALESORDERID","HISTORY_CREATEDBY_EMPLOYEEID","HISTORY_CREATEDAT","HISTORY_CHANGEDBY_EMPLOYEEID","HISTORY_CHANGEDAT","NOTEID","PARTNER_PARTNERID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","BILLINGSTATUS","DELIVERYSTATUS"
"100","02BD2137-0890-1EEA-A6C2-BB62427DA7FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150209","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150223","","02BD2137-0890-1EEA-A6C2-BB55C19BE7FB","EUR","187.54 ","157.60 ","29.94 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427DC7FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150210","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150224","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","521.22 ","438.00 ","83.22 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62427DE7FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150211","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150225","","02BD2137-0890-1EEA-A6C2-BB55C19CA7FB","EUR","411.50 ","345.80 ","65.70 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62427E07FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150212","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150226","","02BD2137-0890-1EEA-A6C2-BB55C19C47FB","EUR","11552.52 ","9708.00 ","1844.52 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427E27FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150213","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150227","","02BD2137-0890-1EEA-A6C2-BB55C19C07FB","EUR","26581.03 ","22337.00 ","4244.03 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427E47FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150214","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150228","","02BD2137-0890-1EEA-A6C2-BB55C19C07FB","EUR","9417.66 ","7914.00 ","1503.66 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427E67FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150215","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150228","","02BD2137-0890-1EEA-A6C2-BB55C19C07FB","EUR","5631.08 ","4732.00 ","899.08 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62427E87FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150216","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150301","","02BD2137-0890-1EEA-A6C2-BB55C19CA7FB","EUR","1405.39 ","1181.00 ","224.39 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427EA7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150217","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150302","","02BD2137-0890-1EEA-A6C2-BB55C19C27FB","EUR","761.24 ","639.70 ","121.54 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427EC7FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150218","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150303","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","101299.22 ","85125.40 ","16173.82 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427EE7FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150219","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150304","","02BD2137-0890-1EEA-A6C2-BB55C19C27FB","EUR","250.73 ","210.70 ","40.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62427F07FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150220","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150305","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","10549.35 ","8865.00 ","1684.35 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427F27FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150221","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150306","","02BD2137-0890-1EEA-A6C2-BB55C19CC7FB","EUR","195.16 ","164.00 ","31.16 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62427F47FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150222","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150307","","02BD2137-0890-1EEA-A6C2-BB55C19BA7FB","EUR","107100.00 ","90000.00 ","17100.00 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427F67FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150223","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150308","","02BD2137-0890-1EEA-A6C2-BB55C19BE7FB","EUR","4415.73 ","3710.70 ","705.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62427F87FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150224","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150309","","02BD2137-0890-1EEA-A6C2-BB55C19C07FB","EUR","325.94 ","273.90 ","52.04 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62427FA7FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150225","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150310","","02BD2137-0890-1EEA-A6C2-BB55C19C47FB","EUR","24220.07 ","20353.00 ","3867.07 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427FC7FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150226","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150311","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","4499.87 ","3781.40 ","718.47 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62427FE7FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150227","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150312","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","2727.24 ","2291.80 ","435.44 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428007FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150228","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150313","","02BD2137-0890-1EEA-A6C2-BB55C19CA7FB","EUR","530.62 ","445.90 ","84.72 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428027FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150228","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150314","","02BD2137-0890-1EEA-A6C2-BB55C19C27FB","EUR","803.25 ","675.00 ","128.25 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428047FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150301","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150315","","02BD2137-0890-1EEA-A6C2-BB55C19BE7FB","EUR","178.14 ","149.70 ","28.44 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428067FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150302","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150316","","02BD2137-0890-1EEA-A6C2-BB55C19C47FB","EUR","871.55 ","732.40 ","139.15 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428087FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150303","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150317","","02BD2137-0890-1EEA-A6C2-BB55C19CC7FB","EUR","6543.80 ","5499.00 ","1044.80 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624280A7FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150304","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150318","","02BD2137-0890-1EEA-A6C2-BB55C19BA7FB","EUR","113032.74 ","94985.50 ","18047.24 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624280C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150305","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150319","","02BD2137-0890-1EEA-A6C2-BB55C19BE7FB","EUR","114.24 ","96.00 ","18.24 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB624280E7FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150306","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150320","","02BD2137-0890-1EEA-A6C2-BB55C19CA7FB","EUR","521.22 ","438.00 ","83.22 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428107FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150307","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150321","","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","EUR","411.50 ","345.80 ","65.70 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428127FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150308","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150322","","02BD2137-0890-1EEA-A6C2-BB55C19C47FB","EUR","11379.97 ","9563.00 ","1816.97 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428147FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150309","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150323","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","26581.03 ","22337.00 ","4244.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428167FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150310","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150324","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","9417.66 ","7914.00 ","1503.66 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428187FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150311","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150325","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","5631.08 ","4732.00 ","899.08 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624281A7FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150312","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150326","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","1405.39 ","1181.00 ","224.39 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB624281C7FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150313","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150327","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","761.24 ","639.70 ","121.54 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB624281E7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150314","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150328","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","101299.22 ","85125.40 ","16173.82 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428207FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150315","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150329","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","250.73 ","210.70 ","40.03 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428227FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150316","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150330","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","10549.35 ","8865.00 ","1684.35 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428247FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150317","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150331","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","195.16 ","164.00 ","31.16 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428267FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150318","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150401","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","3972.22 ","3338.00 ","634.22 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428287FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150319","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150402","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","3598.92 ","3024.30 ","574.62 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB624282A7FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150320","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150403","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","325.94 ","273.90 ","52.04 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB624282C7FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150321","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150404","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","24395.00 ","20500.00 ","3895.00 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB624282E7FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150322","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150405","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","5527.55 ","4645.00 ","882.55 ","P","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428307FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150323","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150406","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","3459.33 ","2907.00 ","552.33 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428327FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150324","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150407","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","852.04 ","716.00 ","136.04 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428347FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150325","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150408","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","1916.50 ","1610.50 ","306.00 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428367FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150326","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150409","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","178.14 ","149.70 ","28.44 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428387FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150327","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150410","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","871.55 ","732.40 ","139.15 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624283A7FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150328","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150411","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","1028.15 ","864.00 ","164.15 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624283C7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150329","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150412","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","5523.38 ","4641.50 ","881.88 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624283E7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150330","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150413","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","187.54 ","157.60 ","29.94 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428407FB","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150331","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150414","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","521.22 ","438.00 ","83.22 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428427FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150401","02BD2137-0890-1EEA-A6C2-BB55C19A47FB","20150415","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","411.50 ","345.80 ","65.70 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428447FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150402","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150416","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","11552.52 ","9708.00 ","1844.52 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428467FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150403","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150417","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","26581.03 ","22337.00 ","4244.03 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428487FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150404","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150418","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","9417.66 ","7914.00 ","1503.66 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB624284A7FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150405","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150419","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","5631.08 ","4732.00 ","899.08 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB624284C7FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150406","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150420","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","1405.39 ","1181.00 ","224.39 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624284E7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150407","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150421","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","761.24 ","639.70 ","121.54 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428507FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150408","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150422","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","101299.22 ","85125.40 ","16173.82 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428527FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150409","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150423","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","250.73 ","210.70 ","40.03 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428547FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150410","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150424","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","10549.35 ","8865.00 ","1684.35 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428567FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150411","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150425","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","195.16 ","164.00 ","31.16 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428587FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150412","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150426","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","107100.00 ","90000.00 ","17100.00 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB624285A7FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150413","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150427","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","4415.73 ","3710.70 ","705.03 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624285C7FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150414","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150428","","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","EUR","325.94 ","273.90 ","52.04 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624285E7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150415","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150429","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","24220.07 ","20353.00 ","3867.07 ","P","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428607FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150416","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150430","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","4499.87 ","3781.40 ","718.47 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428627FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150417","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150501","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","2727.24 ","2291.80 ","435.44 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428647FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150418","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150502","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","530.62 ","445.90 ","84.72 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428667FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150419","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150503","","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","EUR","803.25 ","675.00 ","128.25 ","P","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428687FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150420","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150504","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","178.14 ","149.70 ","28.44 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624286A7FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150421","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150505","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","871.55 ","732.40 ","139.15 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624286C7FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150422","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150506","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","6543.80 ","5499.00 ","1044.80 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624286E7FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150423","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150507","","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","EUR","113032.74 ","94985.50 ","18047.24 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428707FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150424","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150508","","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","EUR","114.24 ","96.00 ","18.24 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428727FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150425","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150509","","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","EUR","521.22 ","438.00 ","83.22 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428747FB","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150426","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150510","","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","EUR","411.50 ","345.80 ","65.70 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428767FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150427","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150511","","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","EUR","11379.97 ","9563.00 ","1816.97 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428787FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150428","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150512","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","26581.03 ","22337.00 ","4244.03 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB624287A7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150429","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150513","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","9417.66 ","7914.00 ","1503.66 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB624287C7FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150430","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150514","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","5631.08 ","4732.00 ","899.08 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB624287E7FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150501","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150515","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","1405.39 ","1181.00 ","224.39 ","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428807FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150502","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150516","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","761.24 ","639.70 ","121.54 ","C","P","D"
"100","02BD2137-0890-1EEA-A6C2-BB62428827FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150503","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150517","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","101299.22 ","85125.40 ","16173.82 ","N","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428847FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150504","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150518","","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","EUR","250.73 ","210.70 ","40.03 ","P","P","I"
"100","02BD2137-0890-1EEA-A6C2-BB62428867FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150505","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150519","","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","EUR","10549.35 ","8865.00 ","1684.35 ","P","I","I"
