POHeader_ID,ID,product_productId,noteId,currency_code,grossAmount,netAmount,taxAmount,quantity,quantityUnit,deliveryDate
02BD2137-0890-1EEA-A6C2-BB606A53E7FB,AFEB3608-47AE-4636-981D-F393A30DDB70,HT-1102,,USD,246.33,207,39.33,3,EA,2014-12-13
02BD2137-0890-1EEA-A6C2-BB606A5407FB,A610CBA2-8619-4CDF-B022-DDCB6B323A74,HT-1103,,EUR,183.26,154,29.26,2,EA,2014-12-22
02BD2137-0890-1EEA-A6C2-BB606A5407FB,F7B21BA5-67C0-42FB-889B-794B98FB7B72,HT-2000,,EUR,594.98,499.98,95,2,EA,2020-07-08
02BD2137-0890-1EEA-A6C2-BB606A5427FB,647DC429-7BE0-4669-9A5E-8C0DBAE2DB2C,HT-1104,,JPY,65.45,55,10.45,1,EA,2020-03-20
02BD2137-0890-1EEA-A6C2-BB606A5427FB,DD6C1E51-4CAC-4191-9EA2-68E97F53857F,HT-1603,,JPY,6069,5100,969,3,EA,2020-08-21
02BD2137-0890-1EEA-A6C2-BB606A5447FB,545B08CD-DA39-436C-B3A9-8D89D3D40317,HT-1603,,JPY,2023,1700,323,1,EA,2014-12-20
02BD2137-0890-1EEA-A6C2-BB606A5447FB,5F608A0A-24A1-41C4-8833-332CCDDF0D90,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-01-02
02BD2137-0890-1EEA-A6C2-BB606A5467FB,BE55A468-9ACB-4B5F-9894-16B88D3937D5,HT-1601,,MXN,3213,2700,513,3,EA,2020-03-09
02BD2137-0890-1EEA-A6C2-BB606A5467FB,41787A7D-1981-4095-B1BE-231DA2B58246,HT-1021,,MXN,354.62,298,56.62,2,EA,2020-05-30
02BD2137-0890-1EEA-A6C2-BB606A5487FB,B093BAF0-3FB6-4E27-A38F-E465B02198D3,HT-2001,,USD,1070.98,899.98,171,2,EA,2020-12-01
02BD2137-0890-1EEA-A6C2-BB606A5487FB,DBEB5D90-9CB7-49DB-801D-F9F4C723247F,HT-1007,,USD,593.81,499,94.81,1,EA,2020-08-17
02BD2137-0890-1EEA-A6C2-BB606A54A7FB,326786C2-08E2-477C-8FF5-C992E18701E2,HT-2000,,EUR,297.49,249.99,47.5,1,EA,2020-09-02
02BD2137-0890-1EEA-A6C2-BB606A54A7FB,08B346BD-BAB5-48C0-A7B1-4A7AF1BB520F,HT-1010,,EUR,4757.62,3998,759.62,2,EA,2020-10-26
02BD2137-0890-1EEA-A6C2-BB606A54C7FB,02AFA40C-32FA-445E-A0A5-B08D2BA000CB,HT-1100,,USD,320.94,269.7,51.24,3,EA,2020-08-21
02BD2137-0890-1EEA-A6C2-BB606A54C7FB,D36DCE8F-6383-4FB9-B6F1-9C6EE28E9CEC,HT-2026,,USD,107.06,89.97,17.09,3,EA,2014-12-29
02BD2137-0890-1EEA-A6C2-BB606A54E7FB,30311D2D-1A49-4D71-BE95-F4FA1097B3E4,HT-1600,,ARS,2142,1800,342,3,EA,2020-03-15
02BD2137-0890-1EEA-A6C2-BB606A54E7FB,CE57F5CC-9E31-4A5F-9E5A-6AC14A5D8F74,HT-1022,,ARS,243.95,205,38.95,1,EA,2020-09-13
02BD2137-0890-1EEA-A6C2-BB606A5507FB,5C5132D2-2A1F-4C30-9EFE-E5781998B25F,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-05-22
02BD2137-0890-1EEA-A6C2-BB606A5507FB,66C07F4C-FCBD-488E-BDF4-765FC8CDA9E3,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2020-10-15
02BD2137-0890-1EEA-A6C2-BB606A5527FB,A0A9A4D2-CBAA-41A6-AD2A-D86E0FD10596,HT-2026,,USD,71.38,59.98,11.4,2,EA,2020-06-01
02BD2137-0890-1EEA-A6C2-BB606A5527FB,ABF7885A-DC1A-4F5A-9AF4-82D4DF66DF1E,HT-1002,,USD,1868.3,1570,298.3,1,EA,2020-11-28
02BD2137-0890-1EEA-A6C2-BB606A5547FB,2921BA2E-C7F7-4198-9BAD-C73FEB0EF8E0,HT-1603,,JPY,6069,5100,969,3,EA,2020-12-01
02BD2137-0890-1EEA-A6C2-BB606A5547FB,1F3E936C-42E7-4830-87AD-ECF3FE048A60,HT-1011,,JPY,8207.43,6897,1310.43,3,EA,2020-02-23
02BD2137-0890-1EEA-A6C2-BB606A5567FB,47CE2014-3552-43EA-8F71-971C8C38BC1B,HT-1106,,MXN,121.38,102,19.38,3,EA,2020-07-31
02BD2137-0890-1EEA-A6C2-BB606A5567FB,4B7BEA62-6A3E-4FEC-8392-DB733159F8C1,HT-1601,,MXN,3213,2700,513,3,EA,2020-07-31
02BD2137-0890-1EEA-A6C2-BB606A5587FB,4759B729-ECAD-47C4-A7C8-A602304993A2,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-05-19
02BD2137-0890-1EEA-A6C2-BB606A5587FB,43CD6B39-2D8F-4B2F-BFC8-2EC018F6CC6E,HT-1010,,EUR,7136.43,5997,1139.43,3,EA,2020-01-26
02BD2137-0890-1EEA-A6C2-BB606A55A7FB,4119B530-8ACE-4EDB-942E-B551C236A03A,HT-1003,,EUR,1963.5,1650,313.5,1,EA,2020-12-26
02BD2137-0890-1EEA-A6C2-BB606A55A7FB,23C6A2C4-309E-46C3-A5D5-7BDACF88EFA6,HT-1101,,EUR,190.16,159.8,30.36,2,EA,2020-09-26
02BD2137-0890-1EEA-A6C2-BB606A55C7FB,CCC0A8F5-9A60-4E9E-A2EB-42FD8A478562,HT-1101,,EUR,190.16,159.8,30.36,2,EA,2020-08-03
02BD2137-0890-1EEA-A6C2-BB606A55C7FB,EF91047F-3869-46F3-B9BE-23E6B05ADF4F,HT-2025,,EUR,53.54,44.99,8.55,1,EA,2020-09-05
02BD2137-0890-1EEA-A6C2-BB606A55E7FB,47798196-0DAF-4E04-8E16-AB1B2E349BDC,HT-2025,,EUR,160.61,134.97,25.64,3,EA,2020-06-15
02BD2137-0890-1EEA-A6C2-BB606A55E7FB,000E52B7-18B2-4BC5-BC37-41E119E7E1F7,HT-1003,,EUR,1963.5,1650,313.5,1,EA,2020-02-25
02BD2137-0890-1EEA-A6C2-BB606A5607FB,34610F7C-072F-40B5-B385-DCC3406E9B6A,HT-1106,,MXN,121.38,102,19.38,3,EA,2020-08-17
02BD2137-0890-1EEA-A6C2-BB606A5607FB,555E4016-640C-483A-9516-9058C8F09A0B,HT-1601,,MXN,3213,2700,513,3,EA,2014-12-11
02BD2137-0890-1EEA-A6C2-BB606A5627FB,3BE80C48-375B-41FF-8C8A-1B7C32E1F6CA,HT-1007,,USD,1187.62,998,189.62,2,EA,2020-07-20
02BD2137-0890-1EEA-A6C2-BB606A5627FB,E07732B5-94B3-49F9-A134-4818E6152B9A,HT-1102,,USD,82.11,69,13.11,1,EA,2020-10-05
02BD2137-0890-1EEA-A6C2-BB606A5647FB,629A6077-09E4-4021-99F9-87BB4A7D4456,HT-1603,,JPY,2023,1700,323,1,EA,2020-12-01
02BD2137-0890-1EEA-A6C2-BB606A5647FB,453A4D57-A314-4888-B12A-48B615C621E7,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-05-09
02BD2137-0890-1EEA-A6C2-BB606A5667FB,32142B5F-282A-44FA-BDC5-C1D9682D5A2E,HT-1007,,USD,1781.43,1497,284.43,3,EA,2020-07-16
02BD2137-0890-1EEA-A6C2-BB606A5667FB,5033032D-9869-4709-A677-CFF72291436F,HT-1102,,USD,82.11,69,13.11,1,EA,2020-11-29
02BD2137-0890-1EEA-A6C2-BB606A5687FB,0D077E1E-A641-4360-8FE3-9077CFB0FF32,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-11-18
02BD2137-0890-1EEA-A6C2-BB606A5687FB,9D6D329E-8B11-4113-9809-A6354E22241B,HT-1104,,JPY,196.35,165,31.35,3,EA,2014-12-10
02BD2137-0890-1EEA-A6C2-BB606A56A7FB,27CFF065-CB1A-4726-9E0B-C5BCCF132AE0,HT-1600,,ARS,1428,1200,228,2,EA,2020-11-03
02BD2137-0890-1EEA-A6C2-BB606A56A7FB,3F7586DA-324B-467D-A2F0-F6F95BC8E6F9,HT-1022,,ARS,487.9,410,77.9,2,EA,2020-04-04
02BD2137-0890-1EEA-A6C2-BB606A56C7FB,887651A8-F636-48C8-A1C9-750B10E0B0F2,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-10-15
02BD2137-0890-1EEA-A6C2-BB606A56C7FB,4380995A-AB9F-4118-9A2B-20C779CCDA2C,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2020-08-06
02BD2137-0890-1EEA-A6C2-BB606A56E7FB,6F21A088-10D5-4288-AD2F-8292E75374B1,HT-2026,,USD,71.38,59.98,11.4,2,EA,2020-06-06
02BD2137-0890-1EEA-A6C2-BB606A56E7FB,C026A459-C0D5-4E24-B9EE-249E6234E4EE,HT-1002,,USD,3736.6,3140,596.6,2,EA,2020-09-23
02BD2137-0890-1EEA-A6C2-BB606A5707FB,939CE1F1-9D62-4BDF-A808-7DA7AE03A778,HT-1003,,EUR,1963.5,1650,313.5,1,EA,2020-07-14
02BD2137-0890-1EEA-A6C2-BB606A5707FB,601231B7-19D0-47BF-955F-B7B2DE14CC86,HT-1101,,EUR,285.24,239.7,45.54,3,EA,2020-07-04
02BD2137-0890-1EEA-A6C2-BB606A5727FB,1224B47E-F941-4183-84B2-558A92617A18,HT-1103,,EUR,183.26,154,29.26,2,EA,2020-03-28
02BD2137-0890-1EEA-A6C2-BB606A5727FB,B459858C-83CF-4E34-A879-BC383CAF8DDC,HT-2000,,EUR,594.98,499.98,95,2,EA,2020-09-27
02BD2137-0890-1EEA-A6C2-BB606A5747FB,8715C34F-A6C5-4E98-852A-59EF4524A774,HT-1104,,JPY,65.45,55,10.45,1,EA,2020-12-06
02BD2137-0890-1EEA-A6C2-BB606A5747FB,CDA50FA8-2C0D-4E1E-B094-310BBA417557,HT-1603,,JPY,6069,5100,969,3,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB606A5767FB,05C4F9F6-61D2-4E9F-AFFD-D55F8DA78D70,HT-1603,,JPY,2023,1700,323,1,EA,2020-11-06
02BD2137-0890-1EEA-A6C2-BB606A5767FB,F238BB41-CC05-44C9-9BFD-CB273FE859A3,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2020-12-08
02BD2137-0890-1EEA-A6C2-BB606A5787FB,BC201C89-5B58-417E-A362-7AA86484058C,HT-1601,,MXN,3213,2700,513,3,EA,2020-01-17
02BD2137-0890-1EEA-A6C2-BB606A5787FB,040D7442-434C-49BF-9185-CC458C765685,HT-1021,,MXN,354.62,298,56.62,2,EA,2020-01-19
02BD2137-0890-1EEA-A6C2-BB606A57A7FB,0103DFB1-C1D8-4F66-8B62-FAA450ED886D,HT-2001,,USD,1070.98,899.98,171,2,EA,2020-07-11
02BD2137-0890-1EEA-A6C2-BB606A57A7FB,B87EF05D-8DE7-4A78-B696-2A1A1D12E552,HT-1007,,USD,593.81,499,94.81,1,EA,2020-12-31
02BD2137-0890-1EEA-A6C2-BB606A57C7FB,DA7729D8-229F-4CBC-A873-28E889DF3650,HT-2026,,USD,35.69,29.99,5.7,1,EA,2020-04-18
02BD2137-0890-1EEA-A6C2-BB606A57C7FB,BAF96F58-9FCB-489D-A0D8-41E0960C4FC8,HT-1002,,USD,3736.6,3140,596.6,2,EA,2020-04-25
02BD2137-0890-1EEA-A6C2-BB606A57E7FB,F13829A1-A426-459E-9771-000C91A0E02A,HT-1103,,EUR,274.89,231,43.89,3,EA,2020-12-07
02BD2137-0890-1EEA-A6C2-BB606A57E7FB,1B0AB4F8-401A-4524-9FDB-56CFE4AD3546,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-09-06
02BD2137-0890-1EEA-A6C2-BB606A5807FB,7A006506-3F5C-4C1D-9EC5-63DFF5FBC1FC,HT-1600,,ARS,2142,1800,342,3,EA,2020-04-05
02BD2137-0890-1EEA-A6C2-BB606A5807FB,D9CF407E-D0D2-41B1-A030-FC932D976BEC,HT-1022,,ARS,243.95,205,38.95,1,EA,2020-12-21
02BD2137-0890-1EEA-A6C2-BB606A5827FB,64F548DA-8811-4425-85AF-0A7CA4A5DA31,HT-1091,,EUR,61.88,52,9.88,2,EA,2020-10-26
02BD2137-0890-1EEA-A6C2-BB606A5827FB,D7CBC0FE-7DD9-4531-BC9B-277F4CCE3E38,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-10-17
02BD2137-0890-1EEA-A6C2-BB606A5847FB,25E2D10B-7874-4471-97AC-DF6AE9B0D44F,HT-1100,,USD,213.96,179.8,34.16,2,EA,2020-11-13
02BD2137-0890-1EEA-A6C2-BB606A5847FB,159E7041-1072-4E87-9FAF-E589CAD4AC58,HT-2026,,USD,35.69,29.99,5.7,1,EA,2020-05-13
02BD2137-0890-1EEA-A6C2-BB606A5867FB,671B017E-A4B4-45D8-A48F-BE47782B750B,HT-1106,,MXN,121.38,102,19.38,3,EA,2020-11-24
02BD2137-0890-1EEA-A6C2-BB606A5867FB,9F8450A0-1986-4108-81DA-EB30EB3F7711,HT-1601,,MXN,3213,2700,513,3,EA,2020-08-30
02BD2137-0890-1EEA-A6C2-BB606A5887FB,CE96400D-8C56-4B45-BABC-C389022C0258,HT-1011,,JPY,8207.43,6897,1310.43,3,EA,2020-02-08
02BD2137-0890-1EEA-A6C2-BB606A5887FB,68924F9F-CE03-4DAE-8646-91C39501C456,HT-1104,,JPY,196.35,165,31.35,3,EA,2020-11-27
02BD2137-0890-1EEA-A6C2-BB606A58A7FB,4CDBB6A8-1F17-48CE-A793-93FD88FA2BE5,HT-1103,,EUR,274.89,231,43.89,3,EA,2014-12-07
02BD2137-0890-1EEA-A6C2-BB606A58A7FB,E1404D8C-CFE3-44E0-A761-95A558D071B9,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-10-03
02BD2137-0890-1EEA-A6C2-BB606A58C7FB,2E7F1E2B-02CF-474E-AF2C-8753E70E30E3,HT-1061,,EUR,8.33,7,1.33,1,EA,2020-12-09
02BD2137-0890-1EEA-A6C2-BB606A58C7FB,F6757D3D-2055-44B1-94A1-947BECE4388B,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-11-20
02BD2137-0890-1EEA-A6C2-BB606A58E7FB,61AD25AE-A75E-4F24-9796-068DA99D35BD,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB606A58E7FB,6F12341D-E2CB-48DE-8FD3-553AC5EEE606,HT-1502,,EUR,29750,25000,4750,1,EA,2020-03-12
02BD2137-0890-1EEA-A6C2-BB606A5907FB,BABAAA6D-2389-45EB-9ADE-E30929DFB526,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-04-20
02BD2137-0890-1EEA-A6C2-BB606A5907FB,8C3D74EC-285F-4897-AF7A-BCB221F50719,HT-1210,,EUR,2854.81,2399,455.81,1,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB606A5927FB,32953254-360A-4BEC-8292-FFEF4435685D,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-07-21
02BD2137-0890-1EEA-A6C2-BB606A5927FB,86DFE28E-E730-433E-9F03-9E21E61D8D84,HT-1501,,JPY,53550,45000,8550,3,EA,2020-10-22
02BD2137-0890-1EEA-A6C2-BB606A5947FB,0B8E6CAF-396B-4538-BE63-DE8CF9ED5E56,HT-1501,,JPY,35700,30000,5700,2,EA,2020-10-18
02BD2137-0890-1EEA-A6C2-BB606A5947FB,16DC08C3-9EEC-49A5-8A3D-561865B97507,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-10-02
02BD2137-0890-1EEA-A6C2-BB606A5967FB,0D3A21CE-C6C8-40DF-9919-7FC88CBC9E48,HT-1051,,USD,117.81,99,18.81,1,EA,2014-12-18
02BD2137-0890-1EEA-A6C2-BB606A5967FB,EEDE7623-0FFE-42F6-A9A9-3B5E843D3E58,HT-1138,,USD,2882.18,2422,460.18,2,EA,2020-05-09
02BD2137-0890-1EEA-A6C2-BB606A5987FB,C79E2FF0-E0C2-41AE-8625-27C9A63EE54D,HT-1500,,EUR,17850,15000,2850,3,EA,2020-10-13
02BD2137-0890-1EEA-A6C2-BB606A5987FB,FAADEFB5-016B-470F-9157-F5DBD50A5E50,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-06-11
02BD2137-0890-1EEA-A6C2-BB606A59A7FB,79B59912-C733-4FA9-BE04-07BE465F6863,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-12-10
02BD2137-0890-1EEA-A6C2-BB606A59A7FB,FC1E5CC1-461F-496A-A8DA-E59047F0B08B,HT-1120,,EUR,928.2,780,148.2,3,EA,2020-08-27
02BD2137-0890-1EEA-A6C2-BB606A59C7FB,7C0A42A6-3BCF-4F58-AF90-7FD8B35E13BF,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-02-08
02BD2137-0890-1EEA-A6C2-BB606A59C7FB,AC8C3B8E-6367-412D-BB1B-ABC204CA6D18,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-07-17
02BD2137-0890-1EEA-A6C2-BB606A59E7FB,CBE6E4AE-387E-4ABE-898D-15917225716E,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-01-12
02BD2137-0890-1EEA-A6C2-BB606A59E7FB,C3BCAC6E-8CBB-4EA6-95BA-F153C1552FCD,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-08-11
02BD2137-0890-1EEA-A6C2-BB606A5A07FB,EF870089-E8E3-4929-8E23-01CA408B4E3E,HT-1502,,EUR,59500,50000,9500,2,EA,2020-03-09
02BD2137-0890-1EEA-A6C2-BB606A5A07FB,A8CDDB27-1D12-439F-8379-C905EAC46E61,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-02-12
02BD2137-0890-1EEA-A6C2-BB606A5A27FB,F75FE988-2039-45D6-9B68-79B9FF6420D2,HT-1042,,EUR,415.31,349,66.31,1,EA,2020-11-01
02BD2137-0890-1EEA-A6C2-BB606A5A27FB,0C5F8477-DF2B-454C-9AC4-9FCAA8BA5136,HT-1120,,EUR,928.2,780,148.2,3,EA,2020-05-01
02BD2137-0890-1EEA-A6C2-BB606A5A47FB,9F3BD5F2-070F-4902-AE5A-6223F1A09265,HT-1052,,EUR,404.6,340,64.6,2,EA,2020-09-15
02BD2137-0890-1EEA-A6C2-BB606A5A47FB,94EAB8FC-48DB-4D74-84EE-E098337AA14F,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-09-25
02BD2137-0890-1EEA-A6C2-BB606A5A67FB,BE089BC0-BA52-4F68-861A-C48F384A671B,HT-1501,,JPY,17850,15000,2850,1,EA,2020-11-18
02BD2137-0890-1EEA-A6C2-BB606A5A67FB,F1341A08-60DA-4E00-B3CC-6437A81AC8C6,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-03-21
02BD2137-0890-1EEA-A6C2-BB606A5A87FB,97062838-328C-4A90-84AF-DADAAC578316,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-01-27
02BD2137-0890-1EEA-A6C2-BB606A5A87FB,6665F745-F9E2-4A45-BA0C-6399F1337102,HT-1501,,JPY,35700,30000,5700,2,EA,2020-02-18
02BD2137-0890-1EEA-A6C2-BB606A5AA7FB,A14208F6-BFD2-48EB-AF09-6B1D1BF6CCD8,HT-1051,,USD,353.43,297,56.43,3,EA,2020-07-18
02BD2137-0890-1EEA-A6C2-BB606A5AA7FB,136E2F0C-5416-4BDD-82EE-2DB70C0E951C,HT-1138,,USD,2882.18,2422,460.18,2,EA,2020-05-09
02BD2137-0890-1EEA-A6C2-BB606A5AC7FB,96236C86-AE56-4F63-8897-E1606E64E7BE,HT-1120,,EUR,618.8,520,98.8,2,EA,2020-04-22
02BD2137-0890-1EEA-A6C2-BB606A5AC7FB,65FEEE79-A492-4B43-855B-DD043C76BCA4,HT-1042,,EUR,415.31,349,66.31,1,EA,2020-02-16
02BD2137-0890-1EEA-A6C2-BB606A5AE7FB,26843D79-5D24-441C-99DB-78923E69F6E4,HT-1052,,EUR,202.3,170,32.3,1,EA,2020-08-20
02BD2137-0890-1EEA-A6C2-BB606A5AE7FB,772F70DF-9728-43B1-9395-98C0739AB22B,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-10-02
02BD2137-0890-1EEA-A6C2-BB606A5B07FB,894E52B2-CF9F-43C4-A61C-27EC7A545604,HT-1060,,EUR,32.13,27,5.13,3,EA,2020-11-02
02BD2137-0890-1EEA-A6C2-BB606A5B07FB,44FBA0B8-E128-4C2F-A731-FB5FA1FBDDC1,HT-1502,,EUR,89250,75000,14250,3,EA,2020-12-03
02BD2137-0890-1EEA-A6C2-BB606A5B27FB,C2903910-2251-4429-BDD6-EE4A668FBD86,HT-1061,,EUR,24.99,21,3.99,3,EA,2020-01-22
02BD2137-0890-1EEA-A6C2-BB606A5B27FB,E99C7359-4651-48D1-BCD9-2A67BF55F67A,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2020-07-04
02BD2137-0890-1EEA-A6C2-BB606A5B47FB,0B62982B-F2EF-4FCD-ADFE-7B4E3D5B497C,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-07-29
02BD2137-0890-1EEA-A6C2-BB606A5B47FB,169D9DCE-2CAA-423A-8522-2A206354F3DD,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-03-03
02BD2137-0890-1EEA-A6C2-BB606A5B67FB,19A9E20E-30C8-49F9-A85F-387012EC73BC,HT-1502,,EUR,59500,50000,9500,2,EA,2020-04-10
02BD2137-0890-1EEA-A6C2-BB606A5B67FB,3A52B3F8-12CC-42A4-A26C-23DD77F4917F,HT-1060,,EUR,10.71,9,1.71,1,EA,2020-01-25
02BD2137-0890-1EEA-A6C2-BB606A5B87FB,EC9234E0-2E95-4F97-A35D-768F5D76B62B,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-01-03
02BD2137-0890-1EEA-A6C2-BB606A5B87FB,3FA84D10-AE14-464E-9A27-9D2BC6AACFF1,HT-1501,,JPY,53550,45000,8550,3,EA,2020-01-22
02BD2137-0890-1EEA-A6C2-BB606A5BA7FB,C32F3A32-84F7-4949-B95C-A33BFCFE8BD6,HT-1051,,USD,353.43,297,56.43,3,EA,2020-10-06
02BD2137-0890-1EEA-A6C2-BB606A5BA7FB,6DCD0FC9-C50E-425D-A249-0FDE9EB70B7B,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-10-08
02BD2137-0890-1EEA-A6C2-BB606A5BC7FB,E7B914C7-B5A4-4C26-95A4-557C227E022E,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB606A5BC7FB,BC52B696-9C98-40AC-91CE-815C6F7F64C1,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-03-13
02BD2137-0890-1EEA-A6C2-BB606A5BE7FB,216F64A8-2D34-4BCD-A07F-9B43B2A61065,HT-1500,,EUR,5950,5000,950,1,EA,2014-12-21
02BD2137-0890-1EEA-A6C2-BB606A5BE7FB,76404BBD-DAD4-404D-BC56-1C1826A1FD1B,HT-1055,,EUR,235.62,198,37.62,2,EA,2020-07-19
02BD2137-0890-1EEA-A6C2-BB606A5C07FB,802156E0-3F5F-4BE5-8D10-767C0D22E17A,HT-1500,,EUR,11900,10000,1900,2,EA,2020-04-22
02BD2137-0890-1EEA-A6C2-BB606A5C07FB,88A15B11-57FA-4830-8BB1-0C1E2071D97F,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-09-05
02BD2137-0890-1EEA-A6C2-BB606A5C27FB,12F285BF-63AA-46CD-89EA-9F7958074DBA,HT-1500,,EUR,17850,15000,2850,3,EA,2020-04-02
02BD2137-0890-1EEA-A6C2-BB606A5C27FB,4B6C1C33-CF11-4ACD-90A4-07DBC647C3D6,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-08-10
02BD2137-0890-1EEA-A6C2-BB606A5C47FB,A877AB26-3065-4E7C-B89C-A84BA39A695A,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-09-11
02BD2137-0890-1EEA-A6C2-BB606A5C47FB,A7C855CC-4D0E-41FC-98A8-F6D6781FE516,HT-1051,,USD,353.43,297,56.43,3,EA,2020-01-01
02BD2137-0890-1EEA-A6C2-BB606A5C67FB,FD0C0F46-8F34-4D29-8214-CA70EA3570A2,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-08-02
02BD2137-0890-1EEA-A6C2-BB606A5C67FB,9FE51910-1F9D-47B0-BA8B-8BE9B0F4922B,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-09-26
02BD2137-0890-1EEA-A6C2-BB606A5C87FB,D66BAE1E-A9ED-4D17-A269-38ABA5521F5D,HT-1501,,JPY,17850,15000,2850,1,EA,2020-07-28
02BD2137-0890-1EEA-A6C2-BB606A5C87FB,E7E3EAC9-DB15-4B58-A909-15E7375C1DAB,HT-1056,,JPY,283.22,238,45.22,2,EA,2020-01-16
02BD2137-0890-1EEA-A6C2-BB606A5CA7FB,0916CDDD-CE53-4DD7-95EF-34D1F24EC446,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2020-08-23
02BD2137-0890-1EEA-A6C2-BB606A5CA7FB,74E7D562-52CB-41CB-BEB5-6C40891D9FB2,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-06-21
02BD2137-0890-1EEA-A6C2-BB606A5CC7FB,8EAA863A-2F15-4530-AFC5-F5E77713FE0E,HT-1501,,JPY,35700,30000,5700,2,EA,2020-02-02
02BD2137-0890-1EEA-A6C2-BB606A5CC7FB,B93226E4-2A4E-4294-B16F-779261AA4615,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-05-04
02BD2137-0890-1EEA-A6C2-BB606A5CE7FB,5B60AA7C-D871-4846-8F22-6BD89B32F9AB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-01-10
02BD2137-0890-1EEA-A6C2-BB606A5CE7FB,FD26FE1F-C39A-4476-8EED-151A94613B69,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-08-27
02BD2137-0890-1EEA-A6C2-BB606A5D07FB,621E04A2-B00A-43A4-B389-59F543C46649,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-02-22
02BD2137-0890-1EEA-A6C2-BB606A5D07FB,5DF9FFCE-8274-4967-8515-EB8DB663FE48,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-11-09
02BD2137-0890-1EEA-A6C2-BB606A5D27FB,72E5E6AD-5C47-4157-AB4B-36F9AC0CCEF8,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-10-31
02BD2137-0890-1EEA-A6C2-BB606A5D27FB,F507445C-DFA0-4F15-AA0F-23FC6154FB3D,HT-1502,,EUR,59500,50000,9500,2,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB606A5D47FB,4A04F27D-C106-40D7-B68A-C4061293509F,HT-1500,,EUR,5950,5000,950,1,EA,2020-09-20
02BD2137-0890-1EEA-A6C2-BB606A5D47FB,9071F4D6-6076-4162-A5D4-3D76CC3800CD,HT-1055,,EUR,353.43,297,56.43,3,EA,2020-12-06
02BD2137-0890-1EEA-A6C2-BB606A5D67FB,3F1EA8F5-079A-4ACD-A1D0-C97E6857EF85,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-05-22
02BD2137-0890-1EEA-A6C2-BB606A5D67FB,63967124-6C73-4C71-92E1-7808BEAF1BAD,HT-1052,,EUR,404.6,340,64.6,2,EA,2020-04-21
02BD2137-0890-1EEA-A6C2-BB606A5D87FB,A7D370BD-0E88-4891-8052-6BFCC0BA1AEE,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-08-13
